414,143,1
414,20,2
414,20,3
414,53,4
415,40,0
415,39,1
415,24,2
415,9,3
415,9,4
416,47,0
416,24,1
416,9,2
416,9,3
416,42,4
417,40,0
417,39,1
417,9,2
417,9,3
417,9,4
417,9,5
418,19,0
418,497,1
418,6,2
418,188,3
418,185,4
419,47,0
419,24,1
419,9,2
419,9,3
419,42,4
420,47,0
420,24,1
420,9,2
420,9,3
420,42,4
421,3420,0
421,3608,1
421,5701,2
421,580,3
421,1109,4
422,47,0
422,24,1
422,9,2
422,9,3
422,42,4
422,3789,5
423,47,0
423,24,1
423,9,2
423,9,3
423,42,4
423,6905,5
424,1572,0
424,8237,1
424,1442,2
424,117,3
424,69,4
425,1781,0
425,789,1
425,2714,2
425,678,3
425,1814,4
426,40,0
426,39,1
426,24,2
426,9,3
426,9,4
427,7284,0
427,419,1
427,2718,2
427,6153,3
427,413,4
427,7,5
428,40,0
428,39,1
428,24,2
428,9,3
428,9,4
429,47,0
429,24,1
429,9,2
429,9,3
429,42,4
429,3789,5
430,47,0
430,24,1
430,9,2
430,9,3
430,42,4
431,40,0
431,39,1
431,24,2
431,9,3
431,9,4
432,1168,0
432,623,1
432,138,2
432,12,3
432,1170,4
432,3424,5
433,1336,0
433,2135,1
433,2072,2
433,2849,3
433,8563,4
434,105,0
434,47,1
434,24,2
434,9,3
434,9,4
434,42,5
434,2463,6
435,47,0
435,24,1
435,9,2
435,9,3
435,42,4
436,40,0
436,39,1
436,24,2
436,9,3
436,9,4
437,40,0
437,39,1
437,9,2
437,9,3
437,9,4
437,9,5
438,40,0
438,39,1
438,24,2
438,9,3
438,9,4
439,660,0
439,6079,1
439,2,2
439,1,3
439,744,4
439,1507,5
439,2243,6
440,1599,0
440,935,1
440,1564,2
440,1039,3
440,547,4
440,537,5
441,40,0
441,39,1
441,24,2
441,9,3
441,9,4
442,125,0
442,40,1
442,39,2
442,24,3
442,9,4
442,9,5
442,40,6
442,39,7
442,24,8
442,9,9
442,9,10
442,2322,11
442,5499,12
443,40,0
443,39,1
443,24,2
443,9,3
443,9,4
444,5553,0
444,47,1
444,24,2
444,9,3
444,9,4
444,42,5
445,8299,0
445,1126,1
445,47,2
445,24,3
445,9,4
445,9,5
445,42,6
445,3292,7
446,47,0
446,24,1
446,9,2
446,9,3
446,42,4
447,47,0
447,24,1
447,9,2
447,9,3
447,42,4
448,47,0
448,24,1
448,9,2
448,9,3
448,42,4
449,47,0
449,24,1
449,9,2
449,9,3
449,42,4
449,8505,5
450,47,0
450,24,1
450,9,2
450,9,3
450,42,4
451,6,0
451,18,1
451,18,2
451,188,3
451,185,4
451,190,5
452,52,0
452,52,1
452,55,2
452,978,3
452,4,4
453,47,0
453,24,1
453,9,2
453,9,3
453,42,4
454,40,0
454,39,1
454,24,2
454,9,3
454,9,4
455,408,0
455,408,1
455,47,2
455,24,3
455,9,4
455,9,5
455,42,6
456,40,0
456,39,1
456,24,2
456,9,3
456,9,4
457,40,0
457,39,1
457,24,2
457,9,3
457,9,4
458,40,0
458,39,1
458,24,2
458,9,3
458,9,4
459,47,0
459,24,1
459,9,2
459,9,3
459,42,4
459,7458,5
460,6104,0
460,673,1
460,6,2
460,18,3
460,18,4
460,51,5
461,47,0
461,24,1
461,9,2
461,9,3
461,42,4
462,40,0
462,39,1
462,24,2
462,9,3
462,9,4
463,40,0
463,39,1
463,24,2
463,9,3
463,9,4
464,47,0
464,24,1
464,9,2
464,9,3
464,42,4
465,1498,0
465,135,1
465,1487,2
465,290,3
465,268,4
465,547,5
465,537,6
465,358,7
465,133,8
466,47,0
466,24,1
466,9,2
466,9,3
466,42,4
467,211,0
467,29,1
467,17,2
467,2025,3
467,251,4
467,197,5
468,47,0
468,24,1
468,9,2
468,9,3
468,42,4
469,591,0
469,274,1
469,6306,2
469,6868,3
469,91,4
469,91,5
470,47,0
470,24,1
470,9,2
470,9,3
470,42,4
471,935,0
471,23,1
471,23,2
471,18,3
471,18,4
472,47,0
472,24,1
472,9,2
472,9,3
472,42,4
472,8356,5
473,47,0
473,24,1
473,9,2
473,9,3
473,42,4
474,2275,0
474,2050,1
474,56,2
474,410,3
474,1786,4
474,5294,5
475,47,0
475,24,1
475,9,2
475,9,3
475,42,4
476,47,0
476,24,1
476,9,2
476,9,3
476,42,4
477,40,0
477,39,1
477,24,2
477,9,3
477,9,4
478,47,0
478,24,1
478,9,2
478,9,3
478,42,4
479,47,0
479,24,1
479,9,2
479,9,3
479,42,4
479,4777,5
480,1216,0
480,92,1
480,4511,2
480,73,3
480,872,4
481,47,0
481,24,1
481,9,2
481,9,3
481,42,4
482,40,0
482,39,1
482,24,2
482,9,3
482,9,4
483,40,0
483,39,1
483,24,2
483,9,3
483,9,4
483,5100,5
484,40,0
484,39,1
484,24,2
484,9,3
484,9,4
485,24,0
485,9,1
485,9,2
485,42,3
485,47,4
486,40,0
486,39,1
486,24,2
486,9,3
486,9,4
486,7882,5
487,6,0
487,6,1
487,5398,2
487,891,3
487,6,4
488,47,0
488,24,1
488,9,2
488,9,3
488,42,4
489,40,0
489,39,1
489,24,2
489,9,3
489,9,4
490,547,0
490,537,1
490,6,2
490,18,3
490,18,4
491,189,0
491,189,1
491,4,2
491,562,3
491,3660,4
492,381,0
492,56,1
492,3098,2
492,699,3
492,377,4
492,912,5
493,97,0
493,1244,1
493,76,2
493,3735,3
493,7556,4
494,40,0
494,39,1
494,24,2
494,9,3
494,9,4
495,307,0
495,254,1
495,653,2
495,6,3
495,64,4
496,47,0
496,24,1
496,9,2
496,9,3
496,42,4
497,47,0
497,24,1
497,9,2
497,9,3
497,42,4
498,40,0
498,39,1
498,24,2
498,9,3
498,9,4
499,6,0
499,18,1
499,18,2
499,188,3
499,185,4
500,47,0
500,24,1
500,9,2
500,9,3
500,42,4
501,40,0
501,39,1
501,9,2
501,9,3
501,2531,4
502,47,0
502,24,1
502,9,2
502,9,3
502,42,4
503,47,0
503,24,1
503,9,2
503,9,3
503,42,4
504,47,0
504,24,1
504,9,2
504,9,3
504,42,4
505,47,0
505,24,1
505,9,2
505,9,3
505,42,4
506,40,0
506,39,1
506,24,2
506,9,3
506,9,4
507,135,0
507,1487,1
507,102,2
507,18,3
507,18,4
508,6,0
508,188,1
508,185,2
508,6,3
508,6,4
508,6,5
509,40,0
509,39,1
509,24,2
509,9,3
509,9,4
510,47,0
510,24,1
510,9,2
510,9,3
510,42,4
511,40,0
511,39,1
511,24,2
511,9,3
511,9,4
512,171,0
512,171,1
512,171,2
512,171,3
512,171,4
512,171,5
512,171,6
512,171,7
512,171,8
512,171,9
512,171,10
513,3702,0
513,741,1
513,2863,2
513,2863,3
513,2593,4
514,281,0
514,56,1
514,787,2
514,3095,3
514,4780,4
514,5294,5
515,2,0
515,1,1
515,6,2
515,6,3
515,18,4
515,18,5
516,40,0
516,39,1
516,24,2
516,9,3
516,9,4
517,19,0
517,675,1
517,6,2
517,18,3
517,18,4
518,47,0
518,24,1
518,9,2
518,9,3
518,42,4
518,7458,5
519,40,0
519,39,1
519,24,2
519,9,3
519,9,4
520,2,0
520,1,1
520,20,2
520,20,3
520,53,4
521,47,0
521,24,1
521,9,2
521,9,3
521,42,4
522,40,0
522,39,1
522,24,2
522,9,3
522,9,4
523,269,0
523,2119,1
523,75,2
523,3220,3
523,1871,4
523,97,5
524,40,0
524,39,1
524,24,2
524,9,3
524,9,4
525,114,0
525,1472,1
525,4823,2
525,1143,3
525,4371,4
525,539,5
525,761,6
526,55,0
526,4,1
526,101,2
526,6,3
526,188,4
526,185,5
526,269,6
527,40,0
527,39,1
527,24,2
527,9,3
527,9,4
528,47,0
528,24,1
528,9,2
528,9,3
528,42,4
529,47,0
529,24,1
529,9,2
529,9,3
529,42,4
530,47,0
530,24,1
530,9,2
530,9,3
530,42,4
530,8346,5
530,457,6
531,47,0
531,9,1
531,9,2
531,42,3
531,6121,4
532,47,0
532,24,1
532,9,2
532,9,3
532,42,4
533,7451,0
533,1127,1
533,116,2
533,116,3
533,2597,4
533,5753,5
534,40,0
534,39,1
534,24,2
534,9,3
534,9,4
535,18,0
535,18,1
535,188,2
535,185,3
535,6,4
536,47,0
536,24,1
536,9,2
536,9,3
536,42,4
536,3789,5
537,40,0
537,39,1
537,9,2
537,9,3
537,6816,4
538,47,0
538,24,1
538,9,2
538,9,3
538,42,4
538,411,5
539,47,0
539,24,1
539,9,2
539,9,3
539,42,4
539,1365,5
540,40,0
540,39,1
540,9,2
540,9,3
540,9,4
540,9,5
541,40,0
541,39,1
541,24,2
541,9,3
541,9,4
542,47,0
542,24,1
542,9,2
542,9,3
542,42,4
543,47,0
543,24,1
543,9,2
543,9,3
543,42,4
543,3789,5
544,1878,0
544,1328,1
544,3646,2
544,854,3
544,709,4
545,47,0
545,24,1
545,9,2
545,9,3
545,42,4
546,47,0
546,24,1
546,9,2
546,9,3
546,42,4
547,40,0
547,39,1
547,24,2
547,9,3
547,9,4
547,5100,5
548,726,0
548,801,1
548,1621,2
548,1296,3
548,759,4
548,190,5
548,190,6
549,47,0
549,24,1
549,9,2
549,9,3
549,42,4
550,47,0
550,24,1
550,9,2
550,9,3
550,42,4
551,40,0
551,39,1
551,24,2
551,9,3
551,9,4
552,40,0
552,39,1
552,24,2
552,9,3
552,9,4
553,106,0
553,1514,1
553,56,2
553,1960,3
553,1288,4
553,7426,5
554,47,0
554,24,1
554,9,2
554,9,3
554,42,4
554,5847,5
555,47,0
555,24,1
555,9,2
555,9,3
555,42,4
555,4777,5
556,102,0
556,6,1
556,18,2
556,18,3
556,6,4
557,1176,0
557,3442,1
557,6691,2
557,325,3
557,1945,4
558,47,0
558,24,1
558,9,2
558,9,3
558,42,4
559,47,0
559,24,1
559,9,2
559,9,3
559,42,4
560,40,0
560,39,1
560,24,2
560,9,3
560,9,4
561,47,0
561,24,1
561,9,2
561,9,3
561,42,4
562,47,0
562,24,1
562,9,2
562,9,3
562,42,4
563,40,0
563,39,1
563,24,2
563,9,3
563,9,4
564,1943,0
564,463,1
564,6,2
564,6,3
564,188,4
564,185,5
565,40,0
565,39,1
565,24,2
565,9,3
565,9,4
566,79,0
566,868,1
566,35,2
566,190,3
566,190,4
566,18,5
566,18,6
566,6,7
567,40,0
567,39,1
567,24,2
567,9,3
567,9,4
568,47,0
568,24,1
568,9,2
568,9,3
568,42,4
568,2463,5
569,47,0
569,24,1
569,9,2
569,9,3
569,42,4
569,6121,5
570,1039,0
570,23,1
570,23,2
570,190,3
570,6,4
570,188,5
570,185,6
570,190,7
571,24,0
571,9,1
571,9,2
571,40,3
571,39,4
572,40,0
572,39,1
572,24,2
572,9,3
572,9,4
573,47,0
573,24,1
573,9,2
573,9,3
573,42,4
574,47,0
574,9,1
574,9,2
574,42,3
574,3177,4
575,40,0
575,39,1
575,24,2
575,9,3
575,9,4
576,3887,0
576,144,1
576,8564,2
576,341,3
576,3224,4
577,1216,0
577,7140,1
577,5680,2
577,8225,3
577,5156,4
578,40,0
578,39,1
578,24,2
578,9,3
578,9,4
579,280,0
579,509,1
579,119,2
579,4530,3
579,188,4
579,185,5
580,1286,0
580,850,1
580,860,2
580,282,3
580,295,4
581,136,0
581,52,1
581,52,2
581,1599,3
581,1564,4
581,547,5
581,537,6
581,6,7
582,40,0
582,39,1
582,24,2
582,9,3
582,9,4
583,2,0
583,1,1
583,188,2
583,185,3
583,18,4
583,18,5
584,5,0
584,40,1
584,39,2
584,24,3
584,9,4
584,9,5
585,40,0
585,39,1
585,24,2
585,9,3
585,9,4
585,186,5
585,1176,6
585,2436,7
585,725,8
586,47,0
586,24,1
586,9,2
586,9,3
586,42,4
587,47,0
587,24,1
587,9,2
587,9,3
587,42,4
588,40,0
588,39,1
588,24,2
588,9,3
588,9,4
589,47,0
589,24,1
589,9,2
589,9,3
589,42,4
590,5292,0
590,2465,1
590,551,2
590,3434,3
590,3471,4
591,47,0
591,24,1
591,9,2
591,9,3
591,42,4
592,47,0
592,24,1
592,9,2
592,9,3
592,42,4
593,47,0
593,24,1
593,9,2
593,9,3
593,42,4
593,2463,5
594,40,0
594,39,1
594,24,2
594,9,3
594,9,4
594,5605,5
595,47,0
595,24,1
595,9,2
595,9,3
595,42,4
596,40,0
596,39,1
596,24,2
596,9,3
596,9,4
597,279,0
597,47,1
597,24,2
597,9,3
597,9,4
597,42,5
598,40,0
598,39,1
598,24,2
598,9,3
598,9,4
599,40,0
599,39,1
599,24,2
599,9,3
599,9,4
599,5541,5
600,40,0
600,39,1
600,24,2
600,9,3
600,9,4
601,20,0
601,20,1
601,53,2
601,2,3
601,1,4
602,47,0
602,24,1
602,9,2
602,9,3
602,42,4
603,238,0
603,8443,1
603,89,2
603,1290,3
603,1485,4
604,47,0
604,24,1
604,9,2
604,9,3
604,42,4
605,193,0
605,1487,1
605,197,2
605,268,3
605,3093,4
605,6,5
605,7,6
606,47,0
606,24,1
606,9,2
606,9,3
606,42,4
607,24,0
607,9,1
607,9,2
607,40,3
607,39,4
608,6,0
608,6,1
608,18,2
608,18,3
608,6,4
609,40,0
609,39,1
609,24,2
609,9,3
609,9,4
609,1178,5
610,47,0
610,24,1
610,9,2
610,9,3
610,42,4
610,2463,5
611,47,0
611,24,1
611,9,2
611,9,3
611,42,4
611,8604,5
612,40,0
612,39,1
612,24,2
612,9,3
612,9,4
613,47,0
613,24,1
613,9,2
613,9,3
613,42,4
613,6121,5
614,47,0
614,24,1
614,9,2
614,9,3
614,42,4
614,6905,5
615,47,0
615,24,1
615,9,2
615,9,3
615,42,4
616,40,0
616,39,1
616,24,2
616,9,3
616,9,4
617,7741,0
617,132,1
617,132,2
617,24,3
617,9,4
617,9,5
618,554,0
618,59,1
618,2934,2
618,657,3
618,433,4
619,43,0
619,43,1
619,1019,2
619,220,3
619,156,4
619,5239,5
620,47,0
620,24,1
620,9,2
620,9,3
620,42,4
621,40,0
621,39,1
621,24,2
621,9,3
621,9,4
622,40,0
622,39,1
622,24,2
622,9,3
622,9,4
623,24,0
623,9,1
623,9,2
623,40,3
623,39,4
624,47,0
624,24,1
624,9,2
624,9,3
624,42,4
625,47,0
625,24,1
625,9,2
625,9,3
625,42,4
626,190,0
626,6,1
626,6,2
626,18,3
626,18,4
626,190,5
627,47,0
627,24,1
627,9,2
627,9,3
627,42,4
628,40,0
628,39,1
628,24,2
628,9,3
628,9,4
629,40,0
629,39,1
629,9,2
629,9,3
629,9,4
629,9,5
630,775,0
630,1332,1
630,5084,2
630,18,3
630,18,4
630,6,5
631,314,0
631,20,1
631,20,2
631,53,3
631,16,4
632,47,0
632,24,1
632,9,2
632,9,3
632,42,4
633,47,0
633,24,1
633,9,2
633,9,3
633,42,4
634,109,0
634,109,1
634,450,2
634,2855,3
634,449,4
634,1591,5
634,226,6
634,30,7
634,30,8
635,40,0
635,39,1
635,24,2
635,9,3
635,9,4
636,47,0
636,24,1
636,9,2
636,9,3
636,42,4
637,2,0
637,1,1
637,1689,2
637,18,3
637,18,4
638,8,0
638,1598,1
638,16,2
638,268,3
638,6,4
638,18,5
638,18,6
639,47,0
639,24,1
639,9,2
639,9,3
639,42,4
640,47,0
640,24,1
640,9,2
640,9,3
640,42,4
641,40,0
641,39,1
641,24,2
641,9,3
641,9,4
642,40,0
642,39,1
642,24,2
642,9,3
642,9,4
643,40,0
643,39,1
643,24,2
643,9,3
643,9,4
644,47,0
644,24,1
644,9,2
644,9,3
644,42,4
644,8346,5
645,47,0
645,24,1
645,9,2
645,9,3
645,42,4
646,40,0
646,39,1
646,24,2
646,9,3
646,9,4
647,40,0
647,39,1
647,24,2
647,9,3
647,9,4
648,1160,0
648,1392,1
648,190,2
648,6,3
648,463,4
649,6,0
649,6,1
649,6,2
649,6,3
649,6,4
649,6,5
650,40,0
650,39,1
650,24,2
650,9,3
650,9,4
651,1487,0
651,1498,1
651,102,2
651,1928,3
651,6,4
652,90,0
652,1234,1
652,6371,2
652,7683,3
652,5429,4
652,7735,5
652,4361,6
653,47,0
653,24,1
653,9,2
653,9,3
653,42,4
654,2352,0
654,17,1
654,316,2
654,352,3
654,5330,4
655,47,0
655,24,1
655,9,2
655,9,3
655,42,4
656,2,0
656,1,1
656,891,2
656,6,3
656,6,4
656,6,5
657,40,0
657,39,1
657,24,2
657,9,3
657,9,4
658,40,0
658,39,1
658,24,2
658,9,3
658,9,4
659,197,0
659,2,1
659,1,2
659,1013,3
659,2584,4
659,10,5
659,10,6
659,965,7
660,47,0
660,24,1
660,9,2
660,9,3
660,42,4
661,40,0
661,39,1
661,24,2
661,9,3
661,9,4
662,40,0
662,39,1
662,24,2
662,9,3
662,9,4
663,40,0
663,39,1
663,24,2
663,9,3
663,9,4
664,40,0
664,39,1
664,24,2
664,9,3
664,9,4
665,40,0
665,39,1
665,24,2
665,9,3
665,9,4
666,47,0
666,24,1
666,9,2
666,9,3
666,42,4
667,47,0
667,24,1
667,9,2
667,9,3
667,42,4
668,47,0
668,24,1
668,9,2
668,9,3
668,42,4
669,40,0
669,39,1
669,24,2
669,9,3
669,9,4
670,47,0
670,24,1
670,9,2
670,9,3
670,42,4
671,40,0
671,39,1
671,24,2
671,9,3
671,9,4
672,40,0
672,39,1
672,24,2
672,9,3
672,9,4
673,2816,0
673,1382,1
673,282,2
673,2703,3
673,983,4
674,47,0
674,24,1
674,9,2
674,9,3
674,42,4
674,7258,5
675,2640,0
675,2318,1
675,963,2
675,110,3
675,143,4
675,555,5
676,386,0
676,115,1
676,35,2
676,1127,3
676,123,4
676,5569,5
676,133,6
677,193,0
677,264,1
677,188,2
677,6,3
677,185,4
678,47,0
678,24,1
678,9,2
678,9,3
678,42,4
678,8356,5
679,47,0
679,24,1
679,9,2
679,9,3
679,42,4
680,40,0
680,39,1
680,24,2
680,9,3
680,9,4
681,40,0
681,39,1
681,24,2
681,9,3
681,9,4
682,40,0
682,39,1
682,24,2
682,9,3
682,9,4
683,196,0
683,3805,1
683,5860,2
683,35,3
683,2537,4
683,817,5
683,723,6
683,2185,7
684,40,0
684,39,1
684,24,2
684,9,3
684,9,4
685,40,0
685,39,1
685,9,2
685,9,3
685,9,4
685,9,5
686,2,0
686,1,1
686,1487,2
686,1498,3
686,4633,4
686,244,5
686,27,6
686,268,7
686,951,8
686,5772,9
686,605,10
686,573,11
687,218,0
687,218,1
687,433,2
687,1721,3
687,6386,4
688,47,0
688,24,1
688,9,2
688,9,3
688,42,4
689,47,0
689,24,1
689,9,2
689,9,3
689,42,4
690,2033,0
690,573,1
690,358,2
690,463,3
690,6,4
691,40,0
691,39,1
691,24,2
691,9,3
691,9,4
692,47,0
692,24,1
692,9,2
692,9,3
692,42,4
693,47,0
693,24,1
693,9,2
693,9,3
693,42,4
694,1575,0
694,18,1
694,18,2
694,188,3
694,185,4
695,40,0
695,39,1
695,24,2
695,9,3
695,9,4
696,40,0
696,39,1
696,24,2
696,9,3
696,9,4
697,47,0
697,24,1
697,9,2
697,9,3
697,42,4
698,40,0
698,39,1
698,24,2
698,9,3
698,9,4
698,5605,5
699,47,0
699,24,1
699,9,2
699,9,3
699,42,4
700,47,0
700,24,1
700,9,2
700,9,3
700,42,4
701,40,0
701,39,1
701,24,2
701,9,3
701,9,4
702,40,0
702,39,1
702,24,2
702,9,3
702,9,4
703,40,0
703,39,1
703,24,2
703,9,3
703,9,4
704,2934,0
704,2203,1
704,5325,2
704,433,3
704,249,4
704,508,5
704,307,6
705,483,0
705,40,1
705,39,2
705,24,3
705,9,4
705,9,5
706,329,0
706,51,1
706,3,2
706,483,3
706,1871,4
706,8366,5
706,7,6
707,47,0
707,24,1
707,9,2
707,9,3
707,42,4
708,40,0
708,39,1
708,24,2
708,9,3
708,9,4
709,40,0
709,39,1
709,24,2
709,9,3
709,9,4
710,47,0
710,24,1
710,9,2
710,9,3
710,42,4
711,79,0
711,744,1
711,668,2
711,668,3
711,1944,4
711,62,5
712,47,0
712,24,1
712,9,2
712,9,3
712,42,4
712,7843,5
713,47,0
713,24,1
713,9,2
713,9,3
713,42,4
714,47,0
714,24,1
714,9,2
714,9,3
714,42,4
715,44,0
715,8222,1
715,463,2
715,6,3
715,6,4
716,4154,0
716,1476,1
716,7432,2
716,3900,3
716,5315,4
717,47,0
717,24,1
717,9,2
717,9,3
717,42,4
718,47,0
718,24,1
718,9,2
718,301,3
718,9,4
718,301,5
719,47,0
719,24,1
719,9,2
719,9,3
719,42,4
719,8346,5
720,47,0
720,9,1
720,9,2
720,42,3
720,4575,4
721,102,0
721,875,1
721,547,2
721,537,3
721,18,4
721,18,5
722,1616,0
722,109,1
722,109,2
722,1258,3
722,664,4
722,109,5
723,47,0
723,24,1
723,627,2
723,9,3
723,627,4
723,9,5
723,42,6
724,40,0
724,39,1
724,24,2
724,9,3
724,9,4
725,40,0
725,39,1
725,24,2
725,9,3
725,9,4
726,47,0
726,24,1
726,9,2
726,9,3
726,42,4
727,40,0
727,39,1
727,24,2
727,9,3
727,9,4
728,47,0
728,24,1
728,9,2
728,9,3
728,42,4
729,47,0
729,24,1
729,9,2
729,9,3
729,42,4
730,47,0
730,24,1
730,9,2
730,9,3
730,42,4
731,40,0
731,39,1
731,24,2
731,9,3
731,9,4
732,296,0
732,41,1
732,1076,2
732,268,3
732,6,4
732,18,5
733,40,0
733,39,1
733,24,2
733,9,3
733,9,4
734,40,0
734,39,1
734,24,2
734,9,3
734,9,4
735,47,0
735,24,1
735,9,2
735,9,3
735,42,4
736,2,0
736,1,1
736,21,2
736,8397,3
736,14,4
737,40,0
737,39,1
737,24,2
737,9,3
737,9,4
738,40,0
738,39,1
738,24,2
738,9,3
738,9,4
738,5100,5
739,47,0
739,24,1
739,9,2
739,9,3
739,42,4
740,275,0
740,275,1
740,356,2
740,3152,3
740,230,4
740,459,5
741,8032,0
741,142,1
741,3359,2
741,761,3
741,1565,4
741,4371,5
741,843,6
741,5259,7
741,541,8
741,10,9
741,10,10
741,2799,11
741,4840,12
741,2169,13
741,5171,14
741,630,15
741,362,16
742,190,0
742,18,1
742,18,2
742,188,3
742,185,4
743,47,0
743,24,1
743,9,2
743,9,3
743,42,4
744,40,0
744,39,1
744,703,2
744,703,3
744,180,4
745,40,0
745,39,1
745,24,2
745,9,3
745,9,4
746,40,0
746,39,1
746,24,2
746,9,3
746,9,4
747,47,0
747,24,1
747,9,2
747,9,3
747,42,4
747,2463,5
748,47,0
748,24,1
748,9,2
748,9,3
748,42,4
749,40,0
749,39,1
749,24,2
749,9,3
749,9,4
750,492,0
750,35,1
750,615,2
750,8513,3
750,4433,4
750,201,5
750,2719,6
751,47,0
751,24,1
751,9,2
751,9,3
751,42,4
752,47,0
752,24,1
752,9,2
752,9,3
752,42,4
753,40,0
753,39,1
753,24,2
753,9,3
753,9,4
754,7740,0
754,675,1
754,1624,2
754,3220,3
754,3093,4
754,6,5
754,18,6
754,18,7
755,47,0
755,24,1
755,9,2
755,9,3
755,42,4
756,40,0
756,39,1
756,24,2
756,9,3
756,9,4
757,1692,0
757,23,1
757,23,2
757,307,3
757,573,4
758,47,0
758,24,1
758,9,2
758,9,3
758,42,4
758,96,5
758,395,6
759,1011,0
759,264,1
759,20,2
759,20,3
759,53,4
760,47,0
760,24,1
760,9,2
760,9,3
760,42,4
761,47,0
761,24,1
761,9,2
761,9,3
761,42,4
762,47,0
762,24,1
762,9,2
762,9,3
762,42,4
763,40,0
763,39,1
763,24,2
763,9,3
763,9,4
764,12,0
764,424,1
764,1544,2
764,2707,3
764,2207,4
765,40,0
765,39,1
765,24,2
765,9,3
765,9,4
766,47,0
766,24,1
766,9,2
766,9,3
766,42,4
767,47,0
767,24,1
767,9,2
767,9,3
767,42,4
768,47,0
768,24,1
768,9,2
768,9,3
768,42,4
769,40,0
769,39,1
769,24,2
769,9,3
769,9,4
770,40,0
770,39,1
770,24,2
770,9,3
770,9,4
771,47,0
771,24,1
771,9,2
771,9,3
771,42,4
771,3789,5
772,40,0
772,39,1
772,24,2
772,9,3
772,9,4
773,47,0
773,24,1
773,9,2
773,9,3
773,42,4
774,47,0
774,24,1
774,9,2
774,9,3
774,42,4
774,6121,5
775,40,0
775,39,1
775,24,2
775,9,3
775,9,4
776,41,0
776,1599,1
776,4666,2
776,675,3
776,6,4
777,663,0
777,494,1
777,813,2
777,11,3
777,469,4
778,6,0
778,6,1
778,6,2
778,6,3
778,6,4
778,6,5
778,711,6
779,459,0
779,197,1
779,23,2
779,23,3
779,89,4
779,6,5
780,47,0
780,24,1
780,9,2
780,9,3
780,42,4
781,47,0
781,24,1
781,9,2
781,9,3
781,42,4
782,40,0
782,39,1
782,24,2
782,9,3
782,9,4
783,75,0
783,3913,1
783,2288,2
783,1823,3
783,701,4
783,2622,5
784,40,0
784,39,1
784,24,2
784,9,3
784,9,4
785,547,0
785,537,1
785,6,2
785,188,3
785,185,4
785,6,5
785,133,6
786,40,0
786,39,1
786,9,2
786,9,3
786,447,4
787,47,0
787,24,1
787,9,2
787,9,3
787,42,4
787,2463,5
788,40,0
788,39,1
788,24,2
788,9,3
788,9,4
788,5541,5
789,47,0
789,24,1
789,9,2
789,9,3
789,42,4
790,40,0
790,39,1
790,24,2
790,9,3
790,9,4
791,47,0
791,24,1
791,9,2
791,9,3
791,42,4
792,47,0
792,24,1
792,9,2
792,9,3
792,42,4
793,40,0
793,39,1
793,24,2
793,9,3
793,9,4
793,5100,5
794,40,0
794,39,1
794,9,2
794,9,3
794,9,4
794,9,5
795,40,0
795,39,1
795,24,2
795,9,3
795,9,4
796,47,0
796,24,1
796,9,2
796,9,3
796,42,4
797,24,0
797,9,1
797,9,2
797,419,3
797,1218,4
798,40,0
798,39,1
798,24,2
798,9,3
798,9,4
798,7882,5
799,47,0
799,24,1
799,9,2
799,9,3
799,42,4
800,40,0
800,39,1
800,24,2
800,9,3
800,9,4
801,47,0
801,24,1
801,9,2
801,9,3
801,42,4
801,8356,5
802,47,0
802,24,1
802,9,2
802,9,3
802,42,4
803,47,0
803,24,1
803,9,2
803,9,3
803,42,4
804,7054,0
804,295,1
804,499,2
804,4879,3
804,184,4
805,675,0
805,6,1
805,6,2
805,188,3
805,185,4
805,18,5
805,18,6
805,6,7
806,40,0
806,39,1
806,24,2
806,9,3
806,9,4
807,47,0
807,24,1
807,9,2
807,9,3
807,42,4
807,4777,5
808,6,0
808,6,1
808,18,2
808,18,3
808,6,4
809,47,0
809,24,1
809,9,2
809,9,3
809,42,4
810,47,0
810,24,1
810,9,2
810,9,3
810,42,4
810,6905,5
811,47,0
811,24,1
811,9,2
811,9,3
811,42,4
812,3965,0
812,108,1
812,22,2
812,6723,3
812,6,4
812,6,5
812,6,6
812,6,7
812,6,8
813,1487,0
813,18,1
813,18,2
813,6,3
813,6,4
813,6,5
814,47,0
814,24,1
814,9,2
814,9,3
814,42,4
814,2463,5
815,40,0
815,39,1
815,24,2
815,9,3
815,9,4
816,239,0
816,38,1
816,37,2
816,3783,3
816,166,4
816,1572,5
817,40,0
817,39,1
817,24,2
817,9,3
817,9,4
818,5178,0
818,1928,1
818,188,2
818,185,3
818,18,4
818,18,5
818,6,6
819,47,0
819,24,1
819,9,2
819,9,3
819,42,4
820,40,0
820,39,1
820,24,2
820,9,3
820,9,4
820,5100,5
821,5420,0
821,40,1
821,39,2
821,24,3
821,9,4
821,9,5
822,607,0
822,273,1
822,3065,2
822,3604,3
822,587,4
822,534,5
822,3781,6
822,4142,7
822,3421,8
823,40,0
823,39,1
823,24,2
823,9,3
823,9,4
824,47,0
824,24,1
824,9,2
824,9,3
824,42,4
825,47,0
825,24,1
825,9,2
825,9,3
825,42,4
825,2463,5
826,47,0
826,24,1
826,9,2
826,9,3
826,42,4
826,7258,5
827,47,0
827,24,1
827,9,2
827,9,3
827,42,4
828,40,0
828,39,1
828,24,2
828,9,3
828,9,4
829,40,0
829,39,1
829,24,2
829,9,3
829,9,4
830,47,0
